Country Name,Country Code,Series Name,Series Code,2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Middle East & North Africa,MEA,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,91.2018412,91.19999204,91.11532168,91.07652294,..
Middle East & North Africa,MEA,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,99.12671395,99.10129519,99.07439802,99.03054657,..
Middle East & North Africa,MEA,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.68738142,96.28304905,97.23085259,97.35593585,..
Middle East & North Africa,MEA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,95.35117531,97.63177867,93.89546756,94.14930517,..
Middle East & North Africa,MEA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,99.73783982,99.84740547,99.65526405,99.66363938,..
Middle East & North Africa,MEA,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,47.53068542,..,..,..,..
Middle East & North Africa (excluding high income),MNA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,95.47857618,95.42345108,95.4094218,95.3488,..
Middle East & North Africa (excluding high income),MNA,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,90.68544701,90.68738559,90.60252754,90.56714057,..
Middle East & North Africa (excluding high income),MNA,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,98.89902208,98.86686796,98.83324531,98.77876472,..
Middle East & North Africa (excluding high income),MNA,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.29614883,95.64227006,96.75266929,96.89944083,..
Middle East & North Africa (excluding high income),MNA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,95.0814432,97.4763448,93.54762598,93.81954612,..
Middle East & North Africa (excluding high income),MNA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,99.6736267,99.80838943,99.57107895,99.58170454,..
Middle East & North Africa (excluding high income),MNA,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,43.47808838,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,95.47857618,95.42345108,95.4094218,95.3488,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,90.68544701,90.68738559,90.60252754,90.56714057,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,98.89902208,98.86686796,98.83324531,98.77876472,..
Middle East & North Africa (IDA & IBRD countries),TMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.26737241,95.58964961,96.71312705,96.86138531,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,95.05153752,97.45463725,93.49882071,93.77261356,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,99.67024951,99.80538505,99.56461107,99.57535489,..
Middle East & North Africa (IDA & IBRD countries),TMN,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..
Middle income,MIC,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,64.25113436,66.16864013,67.99686841,69.70904181,..
Middle income,MIC,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,42.24730518,45.2566678,48.00317545,51.01168757,..
Middle income,MIC,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,84.23891324,85.08749517,85.77972336,86.42017633,..
Middle income,MIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,91.56724082,92.75700176,93.34598748,93.9501267,..
Middle income,MIC,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,87.38742011,89.35250319,90.71651724,89.42721387,..
Middle income,MIC,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,98.48010427,98.50247,98.79276048,98.3800501,..
Middle income,MIC,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,65.31291962,..,..,..,..
North America,NAC,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,..
North America,NAC,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,100,100,100,100,..
North America,NAC,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,100,100,100,100,..
North America,NAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..
North America,NAC,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,..
North America,NAC,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,..
North America,NAC,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,93.8115387,..,..,..,..
Not classified,INX,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,..,..,..
Not classified,INX,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,..,..,..,..,..
Not classified,INX,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,..,..,..,..,..
Not classified,INX,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..
Not classified,INX,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,..,..,..,..,..
Not classified,INX,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,..,..,..,..,..
Not classified,INX,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..
OECD members,OED,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,97.96923891,97.98665487,98.00234872,98.01875657,..
OECD members,OED,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,92.91719342,93.10083452,93.30782192,93.55247731,..
OECD members,OED,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,99.22031465,99.19442484,99.15510872,99.10156888,..
OECD members,OED,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.94008663,99.89757949,99.95253812,99.94327254,..
OECD members,OED,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,99.7332029,99.56569965,99.78096353,99.78197216,..
OECD members,OED,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,99.98924194,99.97748899,99.99329138,99.98105979,..
OECD members,OED,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,94.67951965,..,..,..,..
Other small states,OSS,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,57.92011649,58.21976667,58.41329346,58.64154195,..
Other small states,OSS,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,32.2717276,32.55709025,32.81173097,33.06320807,..
Other small states,OSS,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,73.48858635,73.41878249,73.34362066,73.17805876,..
Other small states,OSS,Access to electricity (% of population),EG.ELC.ACCS.ZS,75.09754053,77.27579008,78.13569122,79.19467374,..
Other small states,OSS,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,53.22143793,61.51245863,58.78571606,58.25142219,..
Other small states,OSS,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,90.57705453,91.78883083,91.74208261,91.46712515,..
Other small states,OSS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..
Pacific island small states,PSS,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,29.30906304,30.24030139,31.31595941,32.02055325,..
Pacific island small states,PSS,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,13.66937789,14.20805319,14.87064418,15.5874248,..
Pacific island small states,PSS,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,54.77718902,56.0489168,57.07213142,57.83974926,..
Pacific island small states,PSS,Access to electricity (% of population),EG.ELC.ACCS.ZS,82.27051034,84.59163918,86.00648483,87.61603937,..
Pacific island small states,PSS,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,75.30959314,78.67676712,80.62995876,82.93057085,..
Pacific island small states,PSS,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,93.40341386,93.9477138,94.37070174,94.72741428,..
Pacific island small states,PSS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..
Post-demographic dividend,PST,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,99.54331211,99.55661079,99.55799359,99.56543786,..
Post-demographic dividend,PST,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,98.28924228,98.28207314,98.29073057,98.29964558,..
Post-demographic dividend,PST,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,99.85599702,99.86286742,99.8632105,99.868969,..
Post-demographic dividend,PST,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.99215677,99.99510818,99.99796305,99.99813764,..
Post-demographic dividend,PST,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,99.95850387,99.97386809,99.9932449,100,..
Post-demographic dividend,PST,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,99.99903606,99.99884928,..
Post-demographic dividend,PST,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..
Pre-demographic dividend,PRE,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,15.71120267,16.41589701,17.22695739,17.955434,..
Pre-demographic dividend,PRE,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,6.135740686,6.405199663,6.72917909,6.996748394,..
Pre-demographic dividend,PRE,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,30.64042109,31.85566231,33.1476824,34.26216817,..
Pre-demographic dividend,PRE,Access to electricity (% of population),EG.ELC.ACCS.ZS,44.32943607,47.17058653,47.5468721,48.4464381,..
Pre-demographic dividend,PRE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,26.65409615,28.80492249,30.69971012,28.83727009,..
Pre-demographic dividend,PRE,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,71.2831653,72.11959187,74.2376338,77.37570577,..
Pre-demographic dividend,PRE,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..
Small states,SST,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,61.9529294,62.16937069,62.32048529,62.45841633,..
Small states,SST,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,41.98222888,42.24474586,42.53023249,42.76003988,..
Small states,SST,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,76.1455687,76.04698326,75.95152741,75.77524603,..
Small states,SST,Access to electricity (% of population),EG.ELC.ACCS.ZS,79.60476836,81.4202504,82.21474614,83.18852027,..
Small states,SST,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,64.34707771,71.74964063,69.29858889,68.80922586,..
Small states,SST,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,92.1293496,93.19609466,93.13230041,92.82762618,..
Small states,SST,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..
South Asia,SAS,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,50.17555906,53.48798948,56.88943779,60.22847909,..
South Asia,SAS,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,30.86030905,35.40528235,39.8377612,44.59404334,..
South Asia,SAS,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,82.8307678,84.53211695,85.70350905,86.93289032,..
South Asia,SAS,Access to electricity (% of population),EG.ELC.ACCS.ZS,89.39993503,92.71301579,94.04364038,95.78428943,..
South Asia,SAS,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,84.58309896,89.51291729,91.21000147,93.67335654,..
South Asia,SAS,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,98.93423832,98.92709691,99.57528799,99.7249453,..
South Asia,SAS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,69.55911255,..,..,..,..
South Asia (IDA & IBRD),TSA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,50.17555906,53.48798948,56.88943779,60.22847909,..
South Asia (IDA & IBRD),TSA,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,30.86030905,35.40528235,39.8377612,44.59404334,..
South Asia (IDA & IBRD),TSA,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,82.8307678,84.53211695,85.70350905,86.93289032,..
South Asia (IDA & IBRD),TSA,Access to electricity (% of population),EG.ELC.ACCS.ZS,89.39993503,92.71301579,94.04364038,95.78428943,..
South Asia (IDA & IBRD),TSA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,84.58309896,89.51291729,91.21000147,93.67335654,..
South Asia (IDA & IBRD),TSA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,98.93423832,98.92709691,99.57528799,99.7249453,..
South Asia (IDA & IBRD),TSA,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..
Sub-Saharan Africa,SSF,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,15.71941675,16.35154867,17.09286502,17.73833925,..
Sub-Saharan Africa,SSF,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,5.423497173,5.593835588,5.799262888,5.972942488,..
Sub-Saharan Africa,SSF,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,31.92927156,33.04790091,34.23515264,35.26357269,..
